id,fullName
780,Matthew Spradlin
781,George Douglas Lee
782,Joe Grisaffi
783,Michal Leszczylowski
784,Carl-Gustav Nykvist
785,Gudrun Nykvist
786,Francisco Aragon
787,Giuseppe Bertolucci
788,L.P. Brown III
789,Francis Delia
790,Norman Mailer
791,W. Somerset Maugham
792,Belinda Haas
793,George Saunders
794,Richard Dana Smith
795,Dale G. Bradley
796,Euripides
797,Brad Mays
798,George Condo
799,John McNaughton
800,Brigitte Müller
801,James Campbell
802,Katherine Dieckmann
803,Leon Rooke
804,Mark Sanderson
805,Peter Filardi
806,Claudia Heuermann
807,Jeffrey W. Byrd
808,Eric George
809,Dan Bootzin
810,Elizabeth Rivera Bootzin
811,John Forte
812,David Roach
813,Yahoo Serious
814,Willie Morris
815,Gail Gilchriest
816,Tom Ropelewski
817,Oona Croese
818,Ron Krauss
819,Mario Zavala
820,Guy Thomas
821,Mitchell Smith
822,Randall Frakes
823,Robert Manganelli
824,Tony Schillaci
825,Ingmar Bergman
826,Glenn Klinker
827,Alan Shearman
828,Vince Di Clemente
829,Rob Hedden
830,Andy Hedden
831,J. David Stem
832,David N. Weiss
833,Al Leong
834,Robert Harris
835,Tom Stoppard
836,Peter Koper
837,Tim Southam
838,Brenda Maddox
839,Pat Murphy
840,Gerard Stembridge
841,Christine Parker
842,Måns Herngren
843,Hannes Holm
844,Michael Tierney
845,William Hanna
846,Joseph Barbera
847,Deborah Kaplan
848,Harry Elfont
849,Jim Cash
850,Jack Epps Jr.
851,Jens Dahl
852,Aage Rais-Nordentoft
853,Joey Dente
854,Paul Geiger
855,David Veloz
856,Zak Penn
857,Nestor Carbonell
858,Christopher Robin Hood
859,John E. Vitali
860,Caesar Cavaricci
861,Tsutomu Shimomura
862,John Markoff
863,David Newman
864,Leslie Newman
865,John Danza
866,Howard A. Rodman
867,Wayne Beach
868,Simon Barry
869,Ryan Rowe
870,Ed Solomon
871,Ivan Goff
872,Ben Roberts
873,Nicole Coady
874,Halle Eaton
875,Abbe Wool
876,Howard Swindle
877,Ron L. Brinkerhoff
878,Cherry Norris
879,Richard Caliban
880,Will Scheffer
881,Karl Junghans
882,Matt Gavin
883,Cristobal Krusen
884,Shawn David Thompson
885,William Quist
886,Rick Kronberg
887,Philip K. Dick
888,Caroline Case
889,Mike Wilkins
890,Stephen Kessler
891,Eckhart Schmidt
892,Lisa Abbatiello
893,Mari Kornhauser
894,Paul Chilsen
895,Heath McLaughlin
896,Jim Kreutzer
897,Bonnie Cahoon
898,Robert Curry
899,Jeff Nimoy
900,Yuri Biersach
901,Pierce Gardner
902,Betsy Stahl
903,Brendan Beseth
904,Michael Browning
905,Vladimir Sorokin
906,Aleksandr Zeldovich
907,Christina Post
908,Dan McCormack
909,David Field
910,Mark Castaldo
911,Jim Vines
912,M. Todd Bonin
913,Doug Campbell
914,Martin Schenk
915,Patrik-Ian Polk
916,Tag Purvis
917,Steve Withem
918,António Ferreira
919,Jim Webb
920,Stephen Gaghan
921,Amber Production Team
922,Christopher Johnson
923,Margaret Sachs
924,William Sachs
925,Rel Dowdell
926,Clark Gregg
927,Sarah Kernochan
928,Matthew Chapman
929,John Marino
930,Gregory Joyce
931,Anita Hoffman
932,Abbie Hoffman
933,Marty Jezer
934,Bruce Graham
935,Rod McCall
936,Trine Piil Christensen
937,Bent E. Rasmussen
938,Caroline Link
939,Stefanie Zweig
940,Scott Spears
941,Dale Roy Robinson
942,Daniel Clowes
943,Terry Zwigoff
944,Manfred Wilhelms
945,Ernest Tidyman
946,John Singleton
947,Shane Salerno
948,Richard Price
949,William A. Derrick III
950,Christopher B. Derrick
951,John Binder
952,Michael Meredith
953,Jorge Silva Melo
954,Mariano Barroso
955,Luis Marías
956,Joaquín Notario
957,Delia Ephron
958,Nora Ephron
959,Peter Buchman
960,Harry Cripps
961,Greg Haddrick
962,Simon Hopkinson
963,Norman Lindsay
964,Jon Dichter
965,Michel Spinosa
966,Joe Convery
967,Anthony Harrison
968,Ron Chartier
969,Mark Gibson
970,Philip Halprin
971,Gene Cajayon
972,John Manal Castro
973,Kenny Griswold
974,Bill Kerig
975,Marsha Norman
976,John Hodge
977,Alex Garland
978,Cathy Cash Spellman
979,Thomas Rickman
980,Clifford Green
981,Ellen Green
982,Matt Dillon
983,Barry Gifford
984,Gary Scott Thompson
985,Andrew W. Marlowe
986,Stephen Erickson
987,Tom Clancy
988,Paul Attanasio
989,Daniel Pyne
990,Dave Payne
991,John Wainwright
992,Claude Miller
993,Jean Herman
994,Michel Audiard
995,Tom Provost
996,W. Peter Iliff
997,Sigal Erez
998,Martin Spottl
999,James Patterson
1000,Marc Moss
1001,Andrew Stein
1002,Hillary Seitz
1003,Bill Watt
1004,Cynthia Kaplan
1005,John Walsh
1006,Tor Ramsey
1007,François-Eugène Vidocq
1008,Pitof
1009,Jean-Christophe Grangé
1010,Owen Wister
1011,Larry Gross
1012,Jonny Vasic
1013,C. Courtney Joyner
1014,Zalman King
1015,Jason Kittelberger
1016,Donna Strader
1017,Tiffany Salerno
1018,Tim Puntillo
1019,Bob Gale
1020,Aditya Chandora
1021,Neil Goldberg
1022,Mitchell Kapner
1023,John Jarrell
1024,Guy Andrews
1025,Ronan Gallagher
1026,Colum McCann
1027,Michael Sheridan
1028,Adam Simon
1029,Tim Metcalfe
1030,Mike Flanagan
1031,Susanne Santoro Whayne
1032,Monty Mickelson
1033,Kaja Blackley
1034,Sam Hamm
1035,Karim Hussain
1036,Günter Knarr
1037,Philipp Weinges
1038,André Klotzel
1039,José Roberto Torero
1040,Machado de Assis
1041,Kristin Atwell
1042,John Fusco
1043,Michael Lucker
1044,David Lynch
1045,Rick Bertoldo
1046,John Gigante
1047,Richard Greenberg
1048,Wally Nichols
1049,Amanda L. Beall
1050,Kuki Gallmann
1051,Paula Milne
1052,Susan Shilliday
1053,Stephen Sinclair
1054,Eric Gardner
1055,Steven H. Wilson
1056,Alex Metcalf
1057,Galina Arbuzova
1058,Stanislav Govorukhin
1059,Vladimir Zheleznikov
1060,Robert W. Filion
1061,Laura Belli
1062,Laura Betti
1063,Hans Petter Moland
1064,Kristin Amundsen
1065,Lars Bill Lundholm
1066,Scott Wiper
1067,Gabriel Auer
1068,Jeremy Wagener
1069,Robert David Cochrane
1070,Lars von Trier
1071,Gregory Marquette
1072,Antwone Fisher
1073,Iva Svarcová
1074,Prajna Chowta
1075,Tracy J. Brown
1076,Stefan Fjeldmark
1077,Karsten Kiilerich
1078,John Stefan Olsen
1079,Ashutosh Gowariker
1080,Kumar Dave
1081,Sanjay Dayma
1082,K.P. Saxena
1083,Randor Guy
1084,Kevin Tenney
1085,Rob Hann
1086,Kevin Paget
1087,Jon Weber
1088,Marc Silvestri
1089,J.D. Zeik
1090,Sergio Donati
1091,Alex Infascelli
1092,Luca Infascelli
1093,Carlo Lucarelli
1094,Kent Broadhurst
1095,Dean Cameron
1096,Patrick Labyorteaux
1097,Dr. Seuss
1098,L. Frank Baum
1099,Tom Toelle
1100,Kathy McCormick
1101,David Atkins
1102,Mark Steilen
1103,Bennett Yellin
1104,John Leekley
1105,Evan Rhodes
1106,Jari Halonen
1107,Kauko Röyhkä
1108,Mark Beesley
1109,Franco Maresco
1110,Francesco Suriano
1111,Roberta Torre
1112,Ross Klavan
1113,Michael McGruther
1114,Eugene Garcia
1115,Tommy Faircloth
1116,Eric Blakeney
1117,Michael Almereyda
1118,Stuart Blumberg
1119,John C. Richards
1120,James Flamberg
1121,Donald Borza II
1122,Marcos Bernstein
1123,Arthur Conan Doyle
1124,Miguel Faria Jr.
1125,Patrícia Melo
1126,Jô Soares
1127,Dardano Sacchetti
1128,Beate Grimsrud
1129,Mark Twain
1130,"000 Bequest"")"
1131,David Franzoni
1132,John Birmingham
1133,Richard Lowenstein
1134,Joseph Mitchell
1135,Tracy Alexson
1136,William Gove
1137,Bryan Snyder
1138,Mark Mason
1139,Jeff Jenkins
1140,Mars Callahan
1141,Doug Klein
1142,Ray Brady
1143,Tim Burton
1144,Trey Callaway
1145,Michael Katleman
1146,Joel T. Smith
1147,John Waters
1148,Hironobu Sakaguchi
1149,Al Reinert
1150,Jeff Vintar
1151,Jack Fletcher
1152,Bruce B.L. Jurgens
1153,Ramin Mebdy
1154,Tony Barbieri
1155,Lennie James
1156,Peter M. Cohen
1157,Malina Detcheva
1158,Jeff Bollow
1159,Allison Burnett
1160,Gil Brenton
1161,Bill Semans
1162,Mark Steven Bosko
1163,T. Michael Conway
1164,Tony Winters
1165,Shawn Wayans
1166,Marlon Wayans
1167,Buddy Johnson
1168,Phil Beauman
1169,Jason Friedberg
1170,Aaron Seltzer
1171,Ben Coltrane
1172,Yvette Biro
1173,José Saramago
1174,George Sluizer
1175,Josh Goldstein
1176,Paul Eric Myers
1177,Jonathan Prince
1178,José Pinto Carneiro
1179,Ken Selden
1180,José Cardoso Pires
1181,Fernando Lopes
1182,Maria João Seixas
1183,Vasco Pulido Valente
1184,Dominique Aury
1185,Marc Cushman
1186,Nadejda Klein
1187,Phil Leirness
