Film_id,Production_id
4368,1670
4370,690
4371,1671
4376,1672
4376,1673
4381,140
4382,1674
4388,1675
4388,1676
4399,1677
4404,1678
4404,1679
4404,1680
4404,1681
4404,1682
4405,1683
4407,1684
4407,1685
4411,141
4423,244
4423,1686
4423,648
4427,1687
4435,644
4435,1688
4435,291
4438,1689
4448,63
4460,140
4476,140
4479,111
4481,848
4481,1472
4493,1690
4493,1691
4493,1042
4493,1692
4493,294
4496,522
4498,647
4520,1693
4538,1694
4539,283
4544,1695
4545,28
4549,103
4549,104
4549,1696
4549,1697
4551,188
4555,1698
4561,1295
4564,832
4564,88
4564,147
4565,1699
4565,1700
4565,1701
4565,1702
4570,89
4571,1703
4572,144
4572,1704
4576,140
4577,1529
4580,28
4583,1705
4584,364
4587,1706
4587,1707
4592,1708
4594,1709
4594,1710
4594,1711
4594,1712
4594,1713
4594,1714
4605,932
4608,971
4612,1311
4615,86
4615,581
4615,1311
4615,325
4616,17
4616,118
4616,280
4618,1006
4618,1686
4620,140
4623,421
4632,283
4640,1715
4641,1716
4644,1717
4644,331
4644,275
4644,330
4644,1718
4644,272
4656,1033
4656,1719
4659,871
4659,522
4659,923
4659,1630
4665,1720
4665,1721
4668,277
4668,276
4672,677
4676,225
4686,266
4686,1722
4686,1472
4688,140
4690,1723
4694,128
4694,1724
4695,52
4695,1725
4698,88
4698,1726
4698,1727
4704,600
4705,1728
4705,1729
4705,1730
4708,516
4708,1167
4711,1731
4711,1732
4714,1295
4716,155
4716,1311
4718,1733
4720,1630
4725,690
4725,127
4725,466
4729,411
4729,691
4734,1734
4740,453
4747,1735
4748,1736
4754,1211
4755,140
4756,1737
4757,1738
4759,140
4767,1429
4771,25
4799,1739
4799,377
4808,1740
4810,1741
4817,63
4817,205
4823,1093
4825,1742
4825,1743
4825,191
4830,1089
4843,1744
4843,188
4843,534
4843,205
4850,140
4851,140
4854,668
4859,1745
4864,668
4879,580
4884,1746
4884,1449
4884,1747
4884,280
4887,546
4896,1052
4903,1311
4903,670
4911,1748
4911,92
4911,47
4911,349
4911,1749
4914,1750
4923,1751
4923,1752
4924,1753
4925,387
4928,937
4928,289
4929,158
4935,1754
4935,168
4937,1755
4939,1756
4950,1757
4950,1758
4950,1759
4956,1098
4959,145
4959,143
4960,345
4960,1297
4961,1760
4962,1761
4962,294
4962,1762
4962,584
4962,240
4962,1763
4972,1764
4974,1108
4979,1765
4982,1766
4982,461
4982,1767
4982,67
4982,1768
4983,46
4983,83
4988,1769
4989,1770
5002,155
5002,1771
5002,71
5004,101
5009,1772
5010,110
5016,214
5016,1773
5016,481
5031,79
5045,1774
5049,1
5052,763
5052,1775
5052,1776
5052,1777
5053,1778
5060,28
5063,276
5063,1779
5066,223
5068,110
5072,1780
5091,1781
5093,1782
5095,1783
5106,1784
5106,1785
5113,1786
5119,282
5119,1787
5120,1098
5122,1788
5136,1789
5139,1790
5141,1791
5141,1792
5141,1793
5158,71
5175,1794
5176,1795
5185,1169
5189,1796
5195,1797
5195,1798
5196,1799
5196,1766
5197,1800
5197,1801
5197,1802
5197,1803
5201,1161
5206,140
5208,1804
5210,28
5212,1557
5214,1688
5214,1805
5216,140
5221,283
5222,575
5223,141
5226,1806
5226,92
5226,582
5226,152
5235,140
5236,140
5242,1688
5242,1807
5243,258
5248,1808
5274,568
5284,677
5285,214
5288,556
5288,555
5288,1800
5288,1809
5288,1810
5289,453
5290,1204
5290,140
5293,690
5298,1811
5299,104
5299,1812
5301,836
5305,140
5319,276
5320,215
5325,28
5329,1566
5334,140
5336,1548
5336,1049
5340,971
5340,972
5346,1813
5351,140
5365,1814
5375,1815
5386,1816
5386,168
5395,1817
5396,110
5403,1818
5405,1819
5406,1820
5406,1821
5406,1822
5406,1823
5411,728
5412,110
5414,442
5420,647
5420,1824
5421,68
5421,1825
5421,1826
5429,10
5429,1827
5429,392
5433,500
5439,1828
5439,1829
5444,140
5454,1830
5455,141
5455,1831
5458,1832
5458,1833
5463,1834
5465,944
5465,433
5465,1835
5466,258
5466,105
5477,188
5477,190
5477,385
5482,1630
5482,1836
5482,1462
5493,28
5495,28
5512,140
5522,1837
5529,1838
5529,1839
5536,140
5537,1
5537,188
5544,140
5550,1840
5550,801
5552,140
5563,1841
5563,833
5565,1842
5566,898
5574,1843
5579,461
5579,1844
5579,1845
5588,1846
5590,127
5591,1831
5598,28
5603,190
5603,1847
5607,1848
5617,1399
5624,1849
5625,140
5630,140
5632,1850
5632,1851
5635,140
5643,140
5644,726
5654,266
5655,894
5668,1852
5670,1853
5671,79
5673,1805
5673,1854
5682,140
5684,147
5688,1723
5688,1855
5691,1856
5691,1857
5691,1858
5693,1859
5694,1061
5696,214
5705,52
5705,1860
5720,1861
5720,1862
5724,140
5739,1863
5754,63
5761,1089
5767,1857
5767,1864
5767,1858
5781,1865
5781,1866
5793,151
5799,10
5799,517
5801,79
5825,63
5825,534
5825,362
5857,71
5857,72
5861,1867
5861,212
5861,1868
5865,285
5865,1055
5865,638
5867,1869
5870,108
5870,1870
5874,851
5881,448
5881,421
5881,240
5890,1805
5890,844
5897,283
5908,45
5911,1871
5934,68
5936,466
5950,63
5951,1872
5952,1873
5958,110
5959,1425
5959,1874
5963,1708
5963,1364
5967,128
5968,161
5968,1875
5970,140
5973,1
5973,787
5974,125
5974,1876
5974,1787
5992,1877
5992,1878
6001,104
6001,1590
6001,1591
6019,28
6026,1879
6037,140
6040,79
6046,1
6046,1880
6046,1128
6051,937
6051,1881
6051,72
6061,1190
6067,1882
6067,155
6067,71
6071,1883
6085,1265
6087,1884
6087,1885
6087,1886
6092,1439
6092,1887
6092,1888
6093,88
6093,1889
6105,1846
6115,225
6119,52
6129,1890
6135,1155
6135,1891
6135,1892
6150,1893
6152,1894
6152,1895
6155,1896
6156,1688
6156,1289
6157,412
6158,1897
6158,281
6160,131
6160,1898
6160,1899
6164,140
6165,190
6166,1900
6166,1901
6167,1105
6172,449
6180,1902
6180,63
6180,285
6180,575
6185,1903
6185,1435
6188,1904
6188,1905
6188,269
6190,242
6190,1343
6190,249
6190,1906
6194,1907
6195,1171
6195,79
6198,1908
6200,1909
6201,1835
6201,169
6201,1910
6201,334
6201,127
6203,1293
6203,617
6212,1911
6215,677
6215,266
6223,1912
6231,312
6245,1913
6246,71
6252,392
6254,1105
6266,105
6271,1705
6273,677
6273,266
6278,1059
6281,147
6285,13
6285,1
6285,354
6285,704
6285,1914
6287,1108
6292,875
6292,1915
6293,1916
6293,1917
6293,555
6293,240
6293,1800
6293,1918
6297,147
6298,1919
6310,140
6311,140
6312,140
6320,88
6321,1920
6324,283
6334,1921
6335,644
6342,1922
6346,1843
6349,1923
6349,275
6350,1831
6350,1573
6350,704
6358,1924
6364,345
6365,140
6369,28
6370,1738
6374,690
6379,898
6404,1925
6409,1926
6412,140
6419,1927
6420,1928
6420,758
6420,1929
6420,1930
6420,1931
6420,1932
6420,711
6420,648
6420,1933
6420,644
6426,836
6427,600
6428,1934
6428,1416
6428,1935
6428,1936
6432,140
6441,280
6441,1937
6441,118
6444,387
6445,1938
6445,1939
6445,855
6452,1835
6452,527
6455,1039
6455,1578
6456,725
6468,1940
6476,1941
6484,1942
6488,1943
6488,313
6488,1944
6488,1945
6495,774
6495,1946
6495,1403
6500,1947
6504,1948
6506,52
6506,191
6508,65
6511,1841
6518,1439
6518,1949
6518,1950
6521,1951
6523,188
6523,1952
6523,451
6536,1953
6545,580
6549,1954
6554,843
6560,677
6560,266
6568,826
6568,1955
6573,1956
6575,1957
6575,818
6577,1958
6587,191
6587,304
6587,500
6589,1675
6596,546
6603,1959
6607,1243
6617,1960
6619,140
6627,905
6627,949
6627,223
6627,584
6627,244
6630,1961
6634,1472
6635,1082
6635,223
6635,584
6635,826
6639,453
6639,225
6642,140
6644,1962
6646,1963
6646,584
6646,1493
6646,449
6646,309
6647,677
6649,140
6652,1808
6656,158
6659,140
6660,1964
6662,1965
6663,16
6669,1097
6673,654
6683,1966
6685,441
6685,1967
6685,1968
6689,28
6705,1969
6707,140
6724,140
6737,151
6737,46
6737,639
6737,92
6737,1970
6738,225
6740,1948
6740,1457
6740,1573
6748,1971
6748,240
6748,449
6763,677
6767,1082
6767,1489
6767,1429
6767,617
6773,1972
6781,1948
6782,110
6786,1688
6786,911
6787,386
6787,1439
6787,1
6792,1973
6792,1974
6792,1975
6794,140
6807,258
6819,871
6821,568
6826,140
6837,1976
6840,1977
6854,704
6857,140
6858,1228
6861,726
6864,1978
6877,545
6880,1979
6883,79
6888,1980
6899,1981
6899,1023
6901,1982
6902,1983
6903,1984
6932,140
6934,1353
6936,88
6936,1035
6938,1985
6938,140
6938,1986
6940,140
6943,140
6944,74
6944,1987
6945,1988
6947,1989
6953,258
6959,421
6972,1990
6975,258
6977,35
6977,109
6977,944
6977,1835
6977,1931
6981,466
6981,127
6989,568
6994,1991
6996,1155
6996,1992
6996,168
7005,258
7022,140
7025,1993
7038,1835
7038,433
7042,1994
7056,1151
7060,1995
7069,1996
7072,244
7073,140
7074,466
7080,392
7080,1577
7080,256
7080,1997
7082,1998
7082,1999
7084,258
7086,2000
7088,1883
7100,2001
7102,2002
7107,2003
7111,2004
7113,10
7113,1148
7130,2005
7131,2006
7131,2007
7131,2008
7135,2009
7136,258
7137,1097
7139,2010
7139,1992
7139,168
7139,2011
7141,244
7145,28
7173,2012
7181,2013
7184,1459
7204,92
7204,1412
7208,2014
7208,2015
7228,1024
7238,2016
7243,1453
7244,140
7249,131
7249,1835
7249,1069
7253,140
7260,140
7262,2017
7267,1053
7273,2018
7279,258
7293,527
7293,339
7296,140
7297,46
7297,2019
7307,2020
7315,459
7315,2021
7317,646
7317,988
7317,2022
7317,2023
7317,1948
7317,649
7321,2024
7326,71
7326,2025
7327,2026
7340,92
7343,2027
7361,2028
7361,2029
7361,2030
7378,104
7378,2031
7378,2032
7381,2033
7382,140
7383,140
7387,28
7393,2034
7394,2035
7396,140
7398,2036
7399,258
7399,105
7400,2037
7408,832
7423,28
7428,2038
7428,1253
7428,240
7429,2039
7433,2040
7443,522
7444,1705
7450,2041
7457,2042
7468,2043
7476,1053
7482,283
7486,453
7490,589
7504,584
7504,1497
7507,188
7508,2044
7512,2045
7515,2046
7517,2047
7517,826
7517,247
7528,842
7533,2048
7535,244
7540,555
7540,1199
7540,1963
7550,2049
7561,2050
7568,2051
7568,2052
7568,2053
7578,2054
7581,140
7590,2055
7594,496
7596,2056
7612,2057
7616,28
7617,2058
7618,225
7618,2059
7618,2060
7624,1361
7628,1360
7630,279
7630,585
7630,2061
7630,2062
7634,453
7648,2063
7654,2064
7666,2065
7669,1261
7669,2066
7669,2067
7673,140
7681,925
7681,13
7682,2068
7689,2069
7691,2070
7701,2071
7722,2072
7728,2073
7729,141
7735,728
7739,2074
7741,555
7741,1800
7742,236
7747,2075
7752,2076
7759,63
7759,362
7759,672
7765,2077
7765,309
7766,79
7792,2078
7794,140
7800,1950
7807,898
7807,2079
7819,2080
7823,2081
7840,79
7840,1189
7845,2082
7856,801
7856,2083
7856,2084
7857,2085
7858,1758
7858,331
7858,272
7858,51
7858,1717
7870,826
7875,644
7884,2086
7884,2087
7884,1472
7885,63
7885,2088
7885,286
7894,1688
7895,2089
7897,823
7897,1435
7900,2090
7901,2091
7906,208
7906,418
7908,140
7908,147
7917,2092
7917,2093
7919,2094
7920,575
7920,1902
7920,1311
7924,2095
7930,2096
7941,2097
7941,2098
7941,2099
7962,1111
7964,1311
7967,596
7971,140
7979,887
7979,2100
7993,240
7993,2101
7993,2102
7999,2103
8001,2104
8001,2105
8001,2106
8001,1380
8001,1378
8001,1975
8001,2107
8017,128
8022,2108
8023,591
8037,140
8048,71
8060,1332
8060,2109
8060,2101
8060,710
8060,240
8060,2110
8074,453
8079,2111
8086,2112
8090,1093
8090,105
8097,1459
8108,2113
8128,214
8128,1364
8129,2114
8131,1845
8137,1935
8138,63
8160,2115
8176,2116
8182,2117
8187,1770
8195,140
8210,140
8211,2118
8215,2119
8217,2120
8219,1787
8219,688
8219,334
8219,911
8219,1950
8250,2121
8259,140
8262,104
8276,155
8282,823
8282,2122
8282,1915
8294,13
8294,11
8298,2123
8298,2124
8305,140
8307,2125
8308,545
8311,2126
8313,387
8313,2127
8313,256
8329,877
8332,147
8334,2128
8344,110
8349,140
8350,1406
8350,1098
8350,1323
8360,68
8367,2129
8367,2130
8378,1105
8379,266
8410,2131
8438,140
8439,81
8439,2132
8445,1830
8449,140
8449,2133
8449,2134
8450,1025
8476,2135
8476,2136
8483,2137
8484,898
8501,2138
8504,1596
8504,764
8504,765
8504,273
8504,442
8504,2139
8504,272
8510,2140
8511,2141
8511,2142
8511,1609
8511,2143
8516,2144
8516,1835
8523,2145
8524,2146
8540,2147
8552,296
8552,1835
8565,258
8598,2148
8602,1974
8602,1975
8602,1973
8606,568
8611,2149
8611,2150
8611,2151
8613,2152
8623,2153
8626,140
8633,2093
8634,568
8634,793
8639,2154
8651,783
8674,2155
8677,826
8690,2156
8694,1805
8695,283
8702,2157
8702,2158
8702,2159
8712,147
8713,2093
8716,1597
8729,2160
8738,2161
8745,147
8745,88
8765,580
8779,2023
8779,649
8779,1705
8782,258
8798,39
8800,2162
8807,2163
8817,2164
8818,2165
8822,2166
8824,2167
8828,2168
8831,2169
8833,2170
8838,2171
8838,1724
8838,2172
8841,433
8843,2173
8843,2174
8846,2175
8850,2176
8861,141
8867,258
8879,672
8879,677
8879,754
8883,283
8883,258
8886,2177
8890,140
8903,1795
8913,78
8913,579
8917,2178
8927,2179
8927,2086
8927,2180
8927,2181
8927,648
8935,2182
8940,258
8945,1097
8975,240
8991,258
9007,147
9010,1334
9011,1425
9014,2183
9014,2184
9016,2185
9022,2186
9026,140
9039,877
9051,2187
9105,1539
9105,111
9105,154
9105,1700
9105,2188
9113,2189
9123,140
9159,110
9163,2190
9165,2191
9169,2192
9169,2193
9169,2194
9171,442
9200,453
9201,28
9202,1781
9206,2195
9206,127
9218,2196
9218,2197
9262,2198
9266,2199
9266,2200
9266,2201
9271,2202
9276,2203
9296,1834
9304,2204
9307,2205
9308,258
9313,2206
9335,712
9335,2207
9335,296
9339,2208
9344,2209
9365,110
9366,214
9392,2210
9392,2211
9399,158
9400,28
9405,2212
9405,17
9405,2213
9405,1390
9405,2214
9421,2215
9421,1582
9421,448
9421,2216
9421,701
9421,441
9421,2217
9422,1587
9424,1117
9426,2218
9478,2219
9483,2220
9487,577
9491,258
9506,2221
9514,140
9516,2222
9518,690
9520,2223
9538,2224
9539,2225
9541,712
9541,1247
9560,2226
9560,2227
9560,1963
9560,2228
9560,2229
9560,2230
9560,708
9560,2231
9560,2232
9560,240
9563,677
9563,266
9564,2233
9570,2156
9570,71
9572,855
9574,392
9574,2234
9574,2235
9574,2236
9580,140
9591,79
9598,2237
9612,1089
9614,2238
9622,2239
9646,2240
9648,1416
9651,2241
9651,2242
9651,2243
9655,140
9672,140
9674,1024
9677,2244
9687,2245
9694,2246
9704,2247
9707,2248
9714,2249
9714,27
9714,2250
9714,2251
9714,439
9717,2252
9730,2253
9764,13
9785,258
9787,2254
9791,2255
9791,2256
9791,2257
9806,2258
9814,2259
9814,2260
9825,1769
9846,1416
9846,2261
9850,2262
9862,2263
9864,441
9864,1968
9864,2142
9878,283
9878,2074
9879,757
9879,2264
9896,140
9902,2265
9904,2266
9905,140
9909,2267
9914,2268
9920,140
9924,948
9924,225
9924,2269
9924,947
9928,101
9928,92
9933,140
9956,2270
9959,140
9965,140
9968,1565
9975,345
9975,2271
9975,2272
9989,1024
10008,2052
10018,2131
10018,2273
10023,2274
10037,140
10063,275
10088,2189
10094,442
10105,1093
10109,2275
10123,2276
10133,2277
10142,140
10148,2278
10149,147
10153,240
10153,1293
10153,2279
10186,2280
10187,2281
10189,2282
10202,1974
10203,916
10209,677
10225,2283
10227,2284
10230,140
10239,2285
10248,140
10249,2286
10249,2287
10249,2288
10249,1332
10249,439
10252,2289
10262,2290
10262,2291
10262,2292
10262,855
10266,283
10292,2293
10294,2294
10307,2295
10314,2296
10322,2297
10324,79
10328,851
10338,307
10342,2298
10349,28
10352,1835
10352,2299
10352,2300
10360,2301
10382,240
10387,110
10391,2133
10403,2302
10492,140
10494,1053
10495,2303
10495,2059
10495,2304
10495,2305
10495,250
10495,2306
10495,1997
10495,176
10495,2307
10495,2308
10495,2309
10500,2310
10503,63
10514,140
10535,1936
10535,1934
10535,2147
10574,140
10590,2311
10610,2312
10611,225
10614,140
10628,27
10644,2313
10650,859
10652,140
10667,2314
10693,140
10707,2315
10710,1814
10715,2316
10720,466
10721,2317
10728,2318
10728,188
10728,2319
10728,190
10728,2320
10729,2321
10729,2322
10729,2323
10730,2324
10730,2325
10730,1780
10730,2326
10730,2327
10733,2311
10746,1634
10754,1059
10754,2328
10773,2329
10792,140
10811,140
10821,324
10836,2330
10841,1780
10844,2331
10850,2332
10874,677
10874,266
10875,2333
10875,52
10875,2334
10904,482
10913,2335
10923,2336
10923,1098
10923,377
10928,2337
10952,2338
10952,2339
10971,140
10980,140
10997,28
11002,814
11007,2340
11007,2341
11020,2342
11035,2343
11047,1086
11048,2344
11057,244
11057,2345
11060,2346
11062,2347
11065,28
11069,2348
11080,2349
11082,2350
11102,2311
11130,2351
11137,140
11140,140
11160,140
11162,2352
11163,140
11207,2353
11216,2354
11218,1155
11230,140
11233,1053
11240,2355
11243,128
11250,2356
11251,2357
11254,2358
11254,2359
11254,1293
11265,2360
11270,258
11276,1594
11284,2361
11284,1368
11295,661
11306,140
11309,275
11332,387
11344,2362
11344,2363
11347,140
11354,141
11355,1995
11357,2364
11357,2365
11357,2366
11359,2367
11361,244
11365,2368
11365,1873
11369,105
11383,140
11388,2369
11389,140
11410,2370
11433,2371
11443,1480
11458,2372
11481,28
11493,1053
11507,2348
11516,2373
11520,482
11549,2374
11555,2375
11560,2376
11565,2377
11572,826
11572,2378
11572,2379
11578,2380
11579,2381
11579,2382
11585,2383
11590,28
11593,147
11596,1269
11597,2384
11601,2385
11622,2386
11622,1596
11622,2387
11624,2388
11626,1995
11630,1856
11644,2389
11644,2390
11644,2391
11671,2140
11678,2392
11680,2393
11777,2394
11805,2395
11807,1731
11807,1732
11807,2396
11816,2397
11823,2398
11834,2399
11856,240
11884,2400
11891,2401
11899,725
11899,2402
11908,2403
11913,140
11915,2404
11916,140
11933,140
11934,2405
11934,2406
11940,140
11953,1703
11972,2407
11983,2408
11995,140
12000,140
12003,2409
12003,2410
12015,2411
12064,568
12079,2412
12083,2103
12084,140
12090,2160
12095,2413
12105,1329
12151,2414
12167,2415
12182,2416
12189,2417
12196,258
12204,2418
12224,2419
12243,140
12244,2420
12310,2421
12366,2422
12392,2423
12406,2424
12409,2425
12479,690
12504,2426
12513,1402
12528,2253
12528,140
12539,140
12609,2427
12686,127
12692,2311
12699,2400
12705,2428
12793,2429
12796,225
12819,258
12819,105
12826,110
12827,72
12833,2430
12849,1664
12856,677
12900,141
12901,610
12906,2431
12934,2058
12938,2432
12948,158
12983,269
12983,2433
12991,1085
13001,147
13001,2434
13032,78
13060,2435
13060,2436
13129,2437
13217,2438
13222,1716
13244,2439
13255,2440
13294,2441
13347,1078
13365,387
13383,2442
13396,1529
13400,1214
13401,2443
13401,2444
13401,1288
13401,2445
13401,2446
13424,2447
13440,2448
13473,2449
13499,2450
13499,2451
13552,2315
13552,2443
13589,2452
13617,2453
13631,1767
13684,2454
13739,2455
13790,110
13815,1305
13862,2456
13873,2457
13873,2458
13876,2459
13921,2460
13921,2461
13921,252
13921,2142
13942,2462
13964,2463
13980,1366
13991,2464
13998,258
14004,2465
14007,2466
14016,2467
14018,2030
14018,1619
14020,258
14026,1537
14041,2468
14049,2469
14054,580
14089,1353
14106,2470
14115,2471
14122,2293
14150,691
14164,2472
14194,2473
14195,28
14197,2474
14200,2475
14206,289
14210,2476
14210,2477
14217,2478
14219,1458
14224,28
14247,2479
14248,2295
14266,1108
14269,158
14275,2480
14275,2481
14287,2482
14296,258
14323,2483
14323,2484
14328,2202
14353,2485
14357,2486
14359,92
14374,1098
14376,258
14384,2487
14395,865
14396,2488
14401,2489
14402,2490
14406,677
14408,2491
14427,79
14430,2492
14444,2493
14451,2494
14457,2495
14457,2496
14462,2497
14486,2498
14508,523
14521,258
14545,2499
14549,2500
14549,2501
14557,2502
14573,258
14574,644
14580,258
14593,2503
14594,258
14597,2504
14604,158
14621,1187
14647,258
14656,147
14659,258
14687,1458
14687,898
14699,1927
14710,258
14751,2505
14751,1317
14751,740
14760,2506
14769,2507
14783,2508
14793,2509
14828,258
14844,258
14850,2510
14850,2511
14853,147
14872,2512
14903,2513
14917,155
14917,1311
14920,2514
14936,2052
14954,1565
15071,2515
15088,1919
15106,2516
15130,1609
15130,2517
15130,2518
15163,2519
15219,2520
15235,453
15286,2521
15294,701
15294,2522
15300,2523
15302,2044
15360,690
15393,2524
15431,2525
15445,110
15452,2526
15464,2527
15473,2528
15473,2529
15490,2530
15593,258
15613,2417
15764,2531
15796,2532
15820,2533
15829,2311
15840,2534
15845,1919
15869,2535
15921,2536
15960,2537
15960,2538
16031,1784
16093,2539
16154,2540
16240,2290
16282,283
16313,2541
16327,1919
16391,2542
16403,1996
16510,2543
16544,2544
16577,110
16592,2545
16651,2546
16651,523
16745,2547
16745,2548
16760,2549
16921,140
16932,1559
16939,2550
17043,2551
17106,2552
17308,2553
17495,2507
17496,1089
17629,2554
17737,851
17941,2065
18099,2311
18211,2555
18215,2556
18215,2557
18329,2558
18350,2559
18464,1613
18511,851
18606,2560
18717,110
18769,2561
18772,2562
19085,2563
19173,2564
19197,2565
19291,2111
19528,1298
19563,2566
19596,2567
