id,fullName
763,Steven Soderbergh
764,Cameron Crowe
765,Jean-Luc Godard
766,John D. Hancock
767,Ben Younger
768,Kasi Lemmons
769,Ruben Preuss
770,Kenneth Branagh
771,Jon Shear
772,Joseph Bagley
773,Arnaud Desplechin
774,Jordan Alan
775,José María Sánchez
776,Jean-Louis Daniel
777,John Putch
778,Kennedy Goldsby
779,Fred Parnes
780,Brian De Palma
781,Mark Lamprell
782,Anne-Marie Miéville
783,Gabe Essoe
784,Steve Kroschel
785,C. Grant Mitchell
786,Ed Harris
787,Oz Scott
788,Gérard Krawczyk
789,Matthias X. Oberg
790,Jeff Stolhand
791,Rémi Lange
792,Desmond Hall
793,Randall Fontana
794,Per Åhlin
795,Ramin Serry
796,Tim Blake Nelson
797,Oscar Vega
798,John Frankenheimer
799,Tom Dey
800,Chris Koch
801,Dereck Joubert
802,Curtis Hanson
803,Manuel Cussó-Ferrer
804,Roger Christian
805,Eric Barbier
806,Lucas Lowe
807,Steven Brill
808,Suri Krishnamma
809,Paul A. Kaufman
810,Erik Canuel
811,Eric Porvaznik
812,Robert Bauer
813,Paul Gordon
814,Nick Gomez
815,Gregory Hoblit
816,Anthony Waller
817,Xavier Koller
818,Karl W. Lohninger
819,Art Camacho
820,Gabriele Lavia
821,Linda Yellen
822,Clint Eastwood
823,Francine McDougall
824,Catherine Jelski
825,Don Roos
826,Louis Saia
827,Kris Isacsson
828,Dominic Sena
829,Menasheh Fogel
830,Steven Pecchia-Bekkum
831,Alex Munoz
832,Roland Emmerich
833,Patricia Mazuy
834,Melanie Mayron
835,Matthew Huffman
836,Luís Alves de Matos
837,Luigi Perelli
838,Stefan Ruzowitzky
839,Guillermo del Toro
840,Jeff Celentano
841,Elyse Lewin
842,Angelo Abazoglou
843,Charlie Ahearn
844,Mika Kaurismäki
845,Mark J. Harris
846,Tod Lending
847,James Merendino
848,Damian Harris
849,Sara Sugarman
850,Auli Mantila
851,Carlos Avila
852,Geir Hansteen Jorgensen
853,Kenneth August
854,Matthew Rafferty
855,Prarthna Arias
856,Hombeline Dumas
857,André Jade
858,Simon Madore
859,Louise Mignault
860,Djela D. Okoko
861,Bashar Shbib
862,Chris Maybach
863,Jez Butterworth
864,Will Conroy
865,Gavin Millar
866,Billy Elkins
867,Mark Steven Grove
868,Guylaine Dionne
869,Mike Sedan
870,Raymond Bally
871,Jean-Marie Poiré
872,Kimble Rendall
873,Ruy Guerra
874,Vincent Jay Miller
875,Roberto Santucci
876,Paulo Rocha
877,E. Elias Merhige
878,Kelley Cauthen
879,Casey Kriley
880,Jonathan Lynn
881,Charly Cantor
882,Brian Trenchard-Smith
883,Frédéric Garson
884,Courtney Solomon
885,Noel Quiñones
886,Virgil Widrich
887,Mark Fauser
888,Duane Clark
889,Vic Sarin
890,David W. Smith
891,Joel Coen
892,Ethan Coen
893,Matt Palmieri
894,Roland Joffé
