Film_id,Writer_id
4662,6754
4662,6755
4663,4117
4663,6756
4665,6757
4666,6758
4667,5930
4667,5931
4668,6759
4668,6760
4672,6761
4672,6762
4674,6763
4674,6764
4675,6765
4675,6766
4676,6767
4676,6768
4676,6769
4676,6770
4677,6771
4678,6772
4679,6773
4679,6774
4680,6775
4681,6776
4681,6777
4682,6778
4683,6779
4684,6780
4684,6781
4685,6782
4685,6783
4686,6784
4687,6785
4687,6786
4688,6787
4688,6788
4689,6789
4690,2494
4690,6790
4690,6791
4692,6792
4694,570
4694,6793
4694,572
4695,1296
4696,6794
4697,6795
4698,6796
4698,6797
4699,3363
4699,3364
4700,2542
4700,6641
4700,6798
4700,6799
4703,6800
4703,6801
4704,6802
4704,6803
4704,6804
4705,304
4705,6805
4706,6806
4708,6807
4709,4507
4710,6808
4710,6809
4710,6810
4711,2875
4712,6811
4713,6812
4714,6813
4714,6814
4715,6815
4715,6816
4716,6817
4716,366
4717,6818
4717,6819
4718,6820
4719,4807
4720,6821
4721,5043
4722,6822
4722,6823
4722,6824
4725,6825
4726,6826
4726,6827
4726,6828
4727,6829
4727,6830
4728,6831
4729,6832
4729,6833
4730,6834
4731,6835
4731,5344
4734,6836
4735,6837
4735,6838
4735,6839
4737,5280
4738,6840
4739,6841
4739,6842
4740,2669
4741,6843
4741,6844
4742,6845
4742,6846
4743,6847
4744,6848
4744,6849
4745,6850
4747,6851
4747,6852
4748,6853
4748,6854
4749,6855
4749,6856
4751,5137
4751,6857
4753,6858
4754,6859
4754,6860
4754,6861
4755,6862
4756,5194
4757,6863
4757,6864
4758,6865
4759,6866
4760,6867
4761,5770
4761,5769
4762,6868
4763,6869
4763,6870
4764,6871
4765,6872
4766,4445
4766,6873
4767,2983
4769,6874
4770,6875
4771,6876
4772,6877
4772,6878
4772,6879
4772,6880
4772,6881
4773,6882
4774,6883
4775,6884
4776,6885
4777,6886
4777,6887
4778,6888
4778,6889
4779,6890
4780,6891
4780,5159
4782,6892
4783,5370
4784,6893
4784,2639
4785,4187
4786,6894
4787,6895
4789,6896
4791,6073
4791,6897
4792,6898
4792,6899
4793,6900
4794,6901
4795,6902
4795,6903
4796,6904
4796,6905
4797,6906
4798,3054
4798,6907
4799,6908
4799,6909
4799,6910
4802,6911
4803,6912
4804,6913
4804,1059
4805,6914
4807,6915
4808,6916
4809,6917
4809,6918
4810,6919
4811,6920
4812,6921
4814,6141
4814,6922
4814,6923
4814,6924
4815,6925
4817,6926
4817,6615
4818,6927
4820,6928
4821,6929
4822,6930
4822,6931
4823,6932
4823,6933
4824,6934
4825,6935
4825,181
4826,6936
4826,4517
4827,6937
4828,6001
4828,6938
4829,6939
4830,6940
4831,6941
4831,6942
4831,1299
4833,6943
4833,6944
4833,6945
4836,6946
4836,6947
4837,6948
4837,6949
4837,6950
4838,1355
4838,6951
4838,6952
4838,6953
4840,6954
4840,6955
4840,6956
4840,6957
4841,6958
4843,920
4844,4632
4844,6907
4845,6959
4846,6960
4847,6961
4847,1827
4849,6962
4850,6963
4850,6964
4851,6965
4852,6966
4852,6967
4853,6968
4853,6969
4854,5338
4855,6970
4855,6971
4855,6972
4856,1588
4856,6973
4856,6974
4856,6975
4857,6976
4858,2469
4859,6977
4860,6978
4860,6979
4860,6980
4863,5338
4864,6787
4865,6981
4865,6982
4865,6983
4866,6984
4866,6985
4867,6986
4869,2406
4869,6987
4870,6795
4872,6988
4872,6989
4872,6990
4873,5418
4873,6991
4873,6992
4873,5419
4874,2275
4874,2276
4875,6993
4876,6994
4878,6995
4878,6996
4880,6997
4880,6998
4881,6999
4882,7000
4882,7001
4882,7002
4883,7003
4884,7004
4884,2301
4885,7005
4885,7006
4886,7007
4887,7008
4887,7009
4888,7010
4889,7011
4890,7012
4891,7013
4892,1259
4893,3730
4893,7014
4894,7015
4894,302
4895,7016
4896,5552
4896,7017
4897,7018
4897,7019
4898,7020
4898,7021
4900,7022
4900,7023
4901,7024
4901,7025
4902,5763
4902,7026
4902,7027
4903,1682
4903,1683
4904,5834
4904,7028
4905,7029
4906,3054
4907,7030
4907,7031
4908,7032
4909,4022
4909,5240
4909,5241
4910,7033
4911,1308
4911,5300
4911,845
4911,846
4912,7034
4912,3484
4912,3485
4913,6604
4914,7035
4915,6604
4916,3782
4917,7036
4918,7037
4919,7038
4920,4649
4921,7039
4922,7040
4923,7041
4923,7042
4923,7043
4923,7044
4924,7045
4924,7046
4925,7047
4925,7048
4925,7049
4925,7050
4925,7051
4926,7052
4926,7053
4927,7054
4928,7055
4928,164
4929,7056
4930,4639
4930,7057
4931,7058
4931,7059
4932,7060
4932,6413
4933,7061
4933,7062
4934,7063
4934,6795
4935,3950
4936,7064
4937,2697
4937,7065
4938,7066
4939,7067
4939,7068
4940,7069
4941,7070
4941,7071
4941,7072
4943,7073
4943,7074
4945,7075
4945,7076
4946,7077
4947,4022
4948,7078
4948,7079
4949,7080
4950,7081
4950,7082
4950,7083
4950,7084
4951,7085
4952,7086
4952,7087
4953,5025
4954,7088
4955,7089
4956,7090
4957,7091
4957,7092
4958,7093
4958,7094
4959,7095
4959,7096
4959,7097
4959,7098
4959,7099
4959,7100
4959,7101
4959,7102
4959,7103
4960,7104
4960,713
4960,832
4960,831
4960,7105
4961,2811
4961,7106
4961,2812
4961,7107
4961,7108
4962,7109
4962,7110
4963,7111
4963,7112
4963,7113
4964,7114
4965,7115
4965,7116
4965,7117
4966,7118
4966,7119
4968,7120
4969,7121
4970,7122
4971,7123
4971,7124
4972,7125
4972,7126
4973,7127
4974,7128
4974,7129
4974,7130
4974,7131
4975,7132
4975,7133
4976,7134
4977,3511
4978,7135
4979,7136
4982,7137
4982,7138
4983,7139
4983,7140
4983,261
4984,7141
4985,7142
4985,7143
4986,7144
4986,6199
4987,7145
4988,7146
4988,86
4988,7147
4989,7148
4990,2900
4990,2901
4990,2902
4991,7149
4992,7150
4993,7151
4994,7152
4994,7153
4995,7154
4996,7155
4996,7156
4998,4895
4998,7157
4999,7158
4999,7159
4999,7160
5000,7161
5000,7162
5000,1781
5001,7163
5002,7164
5002,7165
5003,3291
5004,7166
5005,7167
5006,5832
5006,5833
5006,7168
5007,7169
5007,7170
5007,7171
5008,7172
5010,7173
5010,7174
5010,2501
5011,7175
5013,7176
5013,2786
5014,7177
5015,7178
5015,7179
5016,7180
5016,7181
5017,7182
5018,7183
5019,7184
5021,7185
5022,7186
5022,7187
5023,7188
5025,7189
5026,7190
5027,7191
5027,7192
5027,7193
5028,7194
5029,7195
5030,7196
5031,7197
5032,7198
5032,7110
5033,7199
5033,6599
5034,7200
5035,7201
5037,6063
5038,7202
5040,7203
5040,7204
5041,7205
5042,7206
5043,992
5043,7207
5045,7208
5046,7209
5047,7210
5048,7211
5048,7212
5049,7213
5049,7214
5050,7215
5051,7216
5051,7217
5052,7218
5053,7219
5054,7220
5054,618
5054,7221
5054,7222
5055,7223
5056,7224
5056,7225
5057,7226
5057,7227
5058,7228
5059,7229
5059,7230
5060,7231
5060,7232
5060,3556
5061,7233
5061,7234
5063,7235
5065,7236
5065,7237
5066,7238
5067,7239
5067,7240
5068,7241
5068,7242
5071,7243
5071,7244
5073,4022
5074,7245
5074,7246
5074,7247
5075,7248
5075,7249
5076,7250
5077,7251
5078,7252
5079,7253
5080,1973
5081,7254
5082,7255
5083,7256
5083,7257
5083,7258
5084,7259
5084,7260
5085,7261
5086,7262
5086,7263
5086,7264
5086,7265
5086,7266
5086,7267
5087,7237
5088,7268
5088,7269
5089,7270
5090,7271
5091,5736
5092,7272
5092,7273
5093,7274
5093,7275
5093,7276
5093,7277
5094,7175
5095,7278
5095,7279
5096,7280
5097,7281
5098,7282
5098,7283
5099,3303
5101,3810
5101,3811
5101,3812
5102,7271
5103,3973
5103,7284
5103,7285
5104,7286
5105,7287
5105,7288
5106,7289
5107,7290
5108,7291
5108,7292
5109,7293
5109,7294
5110,7295
5110,7296
5110,7297
5111,7298
5112,7299
5113,1897
5114,7300
5116,7301
5117,7302
5117,7303
5118,647
5118,6705
5119,7304
5119,164
5120,7305
5121,7306
5122,7307
5123,7308
5123,7309
5123,7310
5124,7311
5124,7312
5124,8
5124,7313
5126,7314
5127,7315
5128,1245
5128,7316
5129,7317
5130,7318
5130,7319
5131,7320
5132,7321
5132,7322
5134,6794
5135,5367
5136,7323
5136,7324
5136,7325
5137,7326
5137,7327
5137,7328
5137,7329
5138,7330
5138,7331
5139,7332
5140,7333
5140,7334
5141,2373
5142,7335
5142,7336
5144,4577
5144,7337
5144,7338
5145,7339
5146,7340
5147,7341
5148,7342
5148,7343
5149,7010
5150,1123
5150,3614
5151,7344
5152,7345
5155,6794
5156,7346
5157,7347
5157,7348
5158,7349
5158,7350
5158,7351
5158,2024
5159,1144
5161,7352
5162,7353
5162,7354
5163,7355
5164,7356
5165,7357
5165,7358
5166,7359
5166,7360
5168,7361
5169,7362
5169,7363
5171,7364
5171,7365
5172,5648
5174,4225
5175,7366
5176,7367
5176,7368
5177,7369
5178,7370
5179,7371
5179,7372
5180,7373
5180,7374
5181,7375
5182,7376
5183,7377
5183,7378
5184,4112
5184,7379
5185,7380
5187,7381
5187,7382
5188,7383
5189,7384
5189,5286
5190,7385
5191,3241
5192,7386
5193,7387
5194,2870
5194,3413
5194,2871
5194,2238
5195,3894
5195,7388
5196,7389
5196,7390
5197,7391
5197,1355
5197,7392
5198,7393
5198,7394
5198,7395
5199,7396
5201,7397
5202,7398
5203,7399
5203,7400
5205,7401
5205,7402
5206,2346
5206,2673
5207,7403
5208,7404
5209,7405
5209,7406
5210,7407
5210,7408
5212,354
5213,7409
5214,7410
5214,7411
5214,7412
5215,7413
5215,7414
5216,7415
5216,7416
5218,7417
5220,3730
5221,7418
5221,7419
5222,7420
5222,7421
5222,7422
5222,1390
5223,7423
5223,7424
5223,6919
5224,7068
5224,7425
5224,7426
5226,7427
5226,7428
5226,7429
5227,7430
5227,7431
5227,7432
5227,7433
5228,7434
5229,7435
5230,7436
5231,7437
5231,7438
5231,7439
5232,7440
5232,7441
5233,7442
5233,7443
5234,150
5234,7444
5235,7445
5236,7446
5237,7447
5237,7448
5238,7449
5238,7450
5240,5312
5240,5652
5240,7451
5241,7452
5241,7453
5242,1117
5243,7454
5243,7455
5244,7456
5244,7457
5245,7458
5246,7459
5247,5214
5248,7460
5248,7461
5248,7462
5250,7463
5251,7464
5253,7465
5253,7466
5254,7467
5254,4097
5255,7468
5256,2737
5256,2738
5257,7469
5257,7470
5258,2266
5259,7471
5260,6350
5261,7472
5262,6350
5262,7473
5262,7474
5263,7475
5263,7476
5263,7477
5264,7478
5264,7479
5265,7480
5266,7481
5266,3565
5266,47
5267,7482
5268,7483
5269,7484
5269,7485
5270,7486
5271,3198
5271,7487
5272,7488
5274,7489
5274,7490
5274,7491
5275,7492
5275,7493
5275,7494
5276,1312
5277,7495
5279,7496
5279,7497
5279,7498
5280,3592
5280,7236
5280,7499
5280,7500
5280,7501
5281,7502
5281,7503
5282,3270
5282,7504
5283,7505
5284,7506
5284,7507
5285,7508
5285,1442
5286,7509
5287,7510
5287,7511
5288,7512
5288,7513
5289,7514
5289,7515
5289,2577
5289,4631
5289,7516
5289,7517
5290,7518
5290,5587
5291,7519
5293,7520
5294,7521
5295,7522
5297,7523
5297,7524
5298,7525
5298,7526
5298,7527
5298,7528
5299,7529
5299,1337
5301,7530
5301,1507
5301,7531
5302,7532
5302,7533
5302,7534
5302,934
5303,7535
5303,7536
5304,7537
5305,7538
5305,3147
5306,7539
5306,7540
5307,7541
5308,7542
5308,7543
5308,7544
5308,7545
5309,7546
5309,2720
5309,7547
5310,7548
5311,7549
5311,7550
5313,7551
5314,7552
5314,7553
5315,7554
5316,3071
5317,7555
5319,7556
5320,7557
5320,7558
5321,7559
5322,7560
5324,6900
5325,7561
5326,7562
5327,7563
5328,7564
5328,7565
5329,7566
5329,7567
5330,5255
5330,7568
5330,3924
5331,7569
5331,7570
5331,5156
5332,7010
5334,7571
5335,7572
5335,7573
5335,7574
5336,7575
5337,4533
5337,4534
5337,5231
5338,7576
5338,7577
5338,7578
5339,7579
5340,7580
5340,7581
5340,7582
5341,7583
5342,7584
5342,7585
5342,1299
5344,7586
5345,7587
5346,7588
5348,7589
5349,7590
5349,7047
5349,7048
5350,7591
5351,7592
5352,3021
5353,7593
5354,7594
5355,2594
5356,7595
5356,7596
5356,7597
5357,7598
5357,7599
5357,7600
5358,7601
5358,7602
5359,7603
5360,7604
5360,6367
5360,7343
5361,5178
5361,7605
5362,14
5362,15
5363,7606
5363,7607
5363,103
5364,7608
5364,7481
5364,7609
5365,2530
5365,7610
5366,7611
5367,7612
5368,7613
5369,7614
5370,7615
5371,6309
5371,7616
5371,4431
5371,7617
5372,7618
5373,6403
5373,7619
5374,7620
5375,7621
5375,7622
5376,7623
5376,7624
5377,4635
5377,7625
5378,7626
5381,7627
5381,7628
5382,7629
5383,7630
5383,7631
5384,7632
5384,7633
5384,7634
5384,4758
5384,7635
5384,7636
5385,7637
5385,7638
5386,7639
5387,7640
5388,7641
5388,7642
5388,2697
5388,7643
5389,7644
5390,7645
5390,7646
5391,7647
5392,5370
5393,6902
5393,7648
5394,3599
5395,7649
5395,7650
5396,4332
5396,4360
5396,3723
5397,7651
5398,7652
5401,7653
5402,7654
5403,7655
5404,7656
5406,7657
5406,7658
5406,7659
5408,6264
5408,7660
5409,4967
5409,7661
5410,481
5411,7662
5411,7663
5412,7664
5413,7665
5413,7666
5414,7667
5415,7668
5416,130
5417,7669
5417,7670
5418,7671
5420,7672
5421,7673
5422,7674
5423,7675
5424,7676
5424,7677
5424,7678
5424,7679
5425,7680
5425,7681
5426,7682
5427,7683
5428,7684
5428,7685
5429,7686
5429,7687
5429,3178
5430,7688
5430,7689
5430,7690
5430,3792
5430,7691
5430,3734
5432,7692
5433,7693
5434,2081
5435,7694
5436,7695
5436,7696
5437,7697
5437,7698
5437,7699
5438,7700
5438,7701
5438,7702
5438,7703
5438,7704
5439,7705
5439,7706
5440,7707
5440,7708
5441,1993
5442,7709
5443,7710
5443,7711
5444,7711
5444,7712
5445,7713
5447,7714
5447,7715
5448,7716
5449,7717
5449,7718
5449,7719
5449,7720
5450,451
5450,7721
5453,7722
5454,7723
5454,7724
5454,7725
5454,7726
5454,7727
5454,7728
5454,7729
5454,7730
5454,7731
5454,7732
5454,7650
5454,7733
5454,7734
5454,7735
5454,7736
5454,7737
5454,7738
5454,5530
5454,6426
5454,7739
5454,7740
5454,7741
5454,7742
5454,7743
5454,7744
5455,7745
5455,7746
5455,7747
5455,7748
5456,7749
5456,7551
5456,7750
5456,7751
5457,7752
5457,7753
5458,4410
5460,7754
5460,7755
5460,7756
5461,7757
5461,7758
5461,7759
5462,7760
5463,7761
5463,7762
5464,7763
5464,7764
5465,7765
5465,7766
5466,7767
5466,7768
5466,4749
5466,304
5467,7769
5469,7770
5470,7771
5471,3732
5472,7772
5472,5711
5472,7773
5473,7774
5473,7775
5473,7776
5475,7777
5475,2047
5475,7778
5475,2048
5476,7779
5476,7780
5476,7781
5476,7782
5476,7783
5476,7784
5477,386
5478,7785
5478,7786
5480,7787
5480,7788
5482,1140
5482,7789
5483,7790
5484,7791
5484,7792
5484,47
5486,7793
5486,7794
5486,7795
5488,7796
5488,7797
5490,7798
5491,7799
5493,7800
5493,3236
5494,7801
5494,7802
5494,7803
5495,3275
5495,7804
5495,7805
5497,7806
5497,7807
5498,7771
5499,6264
5500,7808
5501,4332
5501,4333
5501,3723
5502,7809
5502,7810
5504,2289
5506,7811
5506,2078
5506,7812
5507,7813
5507,7814
5510,7815
5510,2509
5510,7816
5511,303
5511,7817
5512,7818
5513,1909
5513,1910
5513,1911
5514,7819
5514,7820
5514,7821
5515,7822
5515,7823
5516,7824
5517,3513
5518,7825
5519,7826
5519,7827
5519,4874
5520,7828
5520,7829
5521,7830
5522,7831
5522,7832
5523,3706
5523,7833
5524,7834
5524,7835
5525,7836
5526,2040
5527,7837
5527,7838
5528,7839
5528,7840
5529,7841
5529,7842
5531,4497
5532,7843
5532,7844
5535,3786
5536,7845
5536,7846
5537,7847
5537,3273
5540,7848
5540,7849
5540,7850
5542,7851
5542,7852
5544,7853
5544,7558
5544,7854
5545,7855
5545,7856
5546,7857
5547,7858
5548,7859
5548,7860
5549,7861
5551,7862
5552,7863
5552,7864
5557,7865
5557,7866
5558,7867
5560,7868
5561,7869
5562,7870
5563,7871
5564,7872
5564,7873
5565,7874
5566,7875
5566,7876
5566,6919
5567,7478
5567,7479
5569,7877
5570,7878
5570,7879
5571,7880
5571,7881
5572,7882
5572,7883
5573,7884
5574,7885
5574,7886
5574,7887
5575,2081
5576,7888
5576,7889
5578,7890
5578,7891
5579,7892
5579,7893
5579,7894
5580,7895
5581,7896
5581,7897
5582,7898
5584,7899
5585,7900
5586,7901
5587,7902
5588,7903
5588,7904
5589,7905
5590,7030
5590,7031
5591,7906
5592,7907
5592,7908
5592,7909
5593,7910
5594,7911
5595,7912
5595,7913
5596,7914
5596,7915
5596,7916
5597,7917
5598,7918
5598,7345
5599,7919
5599,7920
5600,5468
5600,7921
5600,7922
5602,7923
5603,7924
5604,7925
5604,7926
5606,7927
5607,7928
5608,7929
5608,7930
5609,7931
5610,3805
5610,3806
5610,7932
5611,6801
5611,7933
5612,7934
5612,7935
5612,7936
5613,6994
5614,7937
5614,7938
5615,2739
5615,2740
5617,7939
5618,7940
5618,7941
5619,7942
5620,6736
5621,7943
5622,7944
5622,7945
5624,7946
5625,7947
5625,7948
5626,7949
5627,7950
5627,7951
5629,7952
5629,7953
5630,7954
5632,7955
5632,7956
5633,7957
5633,7958
5634,606
5635,4513
5635,7959
5637,1793
5641,6276
5641,7960
5642,7961
5644,7962
5646,7963
5647,7964
5647,7965
5649,7966
5651,7967
5651,7968
5652,7969
5653,4506
5654,7970
5654,500
5655,7971
5655,7972
5655,7973
5655,7974
5656,7975
5656,7976
5656,7977
5657,3873
5657,304
5658,7978
5658,7979
5660,3484
5660,7980
5660,7981
5660,3485
5661,7982
5662,7983
5663,5943
5663,7984
5665,2733
5665,1547
5667,7985
5668,7986
5670,7987
5671,7988
5671,7989
5672,7990
5672,7991
5673,5953
5676,7992
5679,7993
5680,7994
5680,7995
5681,7996
5682,7571
5683,706
5684,7997
5684,7998
5686,7999
5686,8000
5687,8001
5687,8002
5688,8003
5688,8004
5689,8005
5690,8006
5691,8007
5692,8008
5693,8009
5693,6577
5694,8010
5694,8011
5695,8012
5696,8013
5696,8014
5698,8015
5699,8016
5699,8017
5700,8018
5700,8019
5701,8020
5702,8021
5702,8022
5702,8023
5703,8024
5704,8025
5705,8026
5706,7625
5707,8027
5708,8028
5711,8029
5712,8030
5712,8031
5713,8032
5713,8033
5713,8034
5714,8035
5714,8036
5716,8037
5717,8038
5717,8039
5719,8040
5719,8041
5721,8042
5721,8043
5722,8044
5723,8045
5724,4553
5725,8046
5726,8047
5727,8048
5728,8049
5730,8050
5731,8051
5731,8052
5732,8053
5733,8054
5734,8055
5734,8056
5734,8057
5735,8058
5735,8059
5735,8060
5735,8061
5736,8062
5736,8063
5739,8064
5739,304
5740,8065
5742,8066
5744,8067
5744,8068
5745,2082
5746,8069
5746,8070
5747,8071
5748,8072
5749,8073
5750,8074
5751,8075
5751,8076
5754,8077
5754,8078
5754,8079
5755,8080
5761,8081
5762,8082
5763,8083
5763,8084
5764,8085
5764,8086
5765,8087
5765,8088
5766,8089
5767,8090
5767,8091
5767,8092
5767,8093
5769,5840
5769,5841
5772,8094
5772,8095
5773,8096
5774,8097
5776,3425
5778,8098
5778,8099
5779,8100
5779,8101
5779,8102
5780,8103
5780,8104
5780,8105
5780,7057
5780,8106
5781,8107
5782,8108
5783,2702
5784,8109
5785,8110
5785,8111
5785,8112
5785,8113
5787,8114
5788,8115
5789,8116
5789,8117
5790,8118
5790,8119
5791,8120
5791,8121
5793,748
5793,8122
5793,717
5793,716
5794,8123
5795,8124
5796,8125
5796,1456
5799,8126
5799,1266
5799,587
5800,8127
5801,8128
5802,8129
5803,8130
5804,8131
5804,6004
5804,8132
5804,8133
5805,8134
5807,8135
5807,8136
5808,8137
5808,8138
5809,8139
5809,8140
5810,8141
5810,1722
5810,8142
5810,8143
5810,8144
5811,8145
5812,8146
5812,8147
5812,8148
5814,8149
5815,6213
5817,8150
5819,8151
5820,8152
5820,8153
5822,8154
5823,8155
5824,8156
5825,8157
5825,8158
5828,8159
5828,8160
5831,8161
5832,8162
5833,7010
5834,8163
5836,8164
5837,6022
5838,8165
5839,6144
5839,8166
5842,8167
5842,8168
5843,8169
5843,8170
5844,8171
5846,4572
5846,8172
5847,8173
5848,8174
5849,8175
5850,8176
5850,8177
5851,2090
5851,8178
5851,8179
5852,8180
5852,8181
5853,8182
5854,8183
5854,8184
5855,8185
5855,8186
5855,8187
5855,8188
5857,173
5857,351
5857,5366
5857,321
5860,8189
5861,8190
5861,8191
5861,8192
5861,8193
5863,8194
5864,8195
5864,8196
5865,6715
5865,8197
5865,8198
5865,1168
5865,1167
5866,8199
5866,8200
5866,5381
5867,8201
5868,8202
5870,8203
5870,8204
5870,2487
5871,8205
5871,8206
5872,8207
5873,8208
5873,8209
5874,8210
5874,8211
5874,8212
5874,8213
5874,8214
5875,8215
5875,3033
5876,8216
5876,2395
5876,2396
5876,8217
5877,8218
5878,5289
5879,8219
5880,5217
5881,8220
5881,8221
5881,8222
5881,2786
5882,2632
5882,8223
5883,8224
5883,5300
5883,8225
5883,8226
5883,5470
5884,8227
5884,8228
5885,7038
5886,6272
5887,7030
5887,7031
5888,8229
5888,8230
5889,2649
5889,3242
5890,8231
5891,8232
5892,8233
5893,8234
5894,8235
5895,8236
5896,5916
5896,8237
5896,8238
5896,6346
5896,8239
5897,8240
5898,8241
5899,8242
5902,8243
5902,8244
5902,8245
5903,8246
5905,8247
5905,5772
5905,5773
5906,8248
5906,6905
5907,7859
5907,5408
5908,1608
5911,8249
5912,8250
5913,8251
5914,8252
5915,2254
5915,8253
5916,8254
5918,8255
5918,8256
5918,8257
5920,8258
5922,5686
5923,8259
5923,8260
5923,8261
5923,8262
5923,8263
5923,8264
5923,8265
5924,8266
5924,5072
5925,8267
5926,8268
5927,4080
5928,8269
5928,4639
5928,7057
5929,8270
5930,8271
5930,8272
5930,8273
5930,3184
5931,8274
5931,8275
5932,8276
5932,8277
5932,8278
5933,7038
5934,8279
5934,8280
5934,8281
5937,8282
5937,8283
5938,8284
5938,7564
5939,8285
5941,5732
5942,8286
5943,8287
5944,8288
5944,6898
5945,8289
5946,8290
5947,8291
5947,8292
5947,8293
5948,8294
5948,8295
5948,5182
5949,3565
5949,3567
5949,5850
5949,777
5950,8296
5950,1688
5951,8297
5952,8298
5953,7149
5955,8299
5958,8300
5959,8301
5960,8302
5960,8303
5960,8304
5961,8305
5962,8306
5963,8307
5965,8308
5967,8309
5967,427
5968,8310
5969,8311
5970,8312
5971,6312
5972,8015
5972,8313
5973,359
5973,360
5974,1002
5974,8314
5974,8315
5975,8316
5975,8317
5975,8318
5976,8319
5977,4735
5977,7609
5977,4736
5978,8320
5978,8321
5979,8322
5980,8323
5980,8324
5981,6821
5982,8325
5982,8326
5983,8327
5983,8328
5983,8329
5983,8330
5983,8331
5983,8332
5984,8333
5986,8334
5987,8335
5987,8336
5988,8337
5989,8338
5989,3680
5990,8339
5990,5304
5992,8340
5994,8341
5994,8342
5995,8343
5995,7365
5996,8344
5996,8345
5997,7619
5999,601
5999,2649
5999,3242
6000,8346
6001,1698
6002,8347
6003,8348
6004,8349
6005,8350
6006,8351
6008,8352
6009,8353
6010,130
6012,7537
6012,3702
6013,6713
6014,8354
6015,8355
6015,8356
6016,8357
6017,8358
6017,8359
6017,8360
6018,8361
6018,8362
6019,8363
6020,8364
6020,8365
6021,8366
6022,8367
6022,8368
6024,8369
6024,6923
6024,6922
6025,386
6026,3982
6027,8370
6027,8371
6029,8372
6030,8373
6033,8374
6035,8375
6036,8376
6036,8377
6036,8378
6036,8379
6036,8380
6037,8381
6037,8382
6039,8383
6040,8384
6040,8385
6040,8386
6040,8387
6041,7068
6042,8388
6043,8389
6043,3203
6044,8390
6045,8391
6046,8392
6046,8393
6048,8394
6049,4455
6050,7967
6050,8395
6051,8396
6051,693
6052,8397
6054,8398
6056,8399
6056,8400
6056,8401
6057,8402
6058,8403
6058,8109
6059,8404
6060,8405
6061,8406
6062,8407
6062,8408
6063,4597
6063,8409
6064,8410
6064,4724
6064,3147
6065,8411
6066,8412
6067,134
6067,8413
6068,3275
6069,8414
6071,8415
6071,8416
6071,4544
6072,8417
6073,8418
6074,7798
6075,8419
6076,8420
6078,8421
6079,747
6079,8422
6080,8423
6081,7537
6081,3702
6082,8424
6082,8425
6083,8426
6084,8427
6085,8428
6086,8429
6087,8430
6087,8431
6088,8432
6089,3167
6089,8433
6090,8434
6090,8435
6091,5356
6091,5357
6092,8436
6092,6663
6092,8437
6093,8438
6093,8439
6094,8440
6094,8441
6094,8442
6094,8443
6096,2469
6097,4120
6097,8444
6097,8445
6098,8446
6098,6847
6102,8447
6102,8448
6102,4631
6103,8449
6104,8450
6104,8451
6104,556
6105,8452
6106,3544
6107,8453
6107,8454
6107,8455
6107,3772
6107,3769
6108,8456
6109,8457
6112,8458
6112,8459
6113,8460
6114,8461
6114,8462
6115,8463
6116,8464
6116,8465
6117,8466
6118,8467
6118,8468
6119,8469
6119,8470
6119,8471
6120,8472
6120,8473
6121,8474
6121,6864
6122,8475
6123,8476
6124,8477
6125,8478
6127,8479
6128,8480
6131,8481
6132,8482
6135,3356
6135,2545
6136,8483
6137,8484
6137,8485
6137,8486
6138,8487
6138,5989
6138,8488
6139,8489
6139,399
6140,2395
6140,3129
6140,4874
6140,2396
6141,8490
6141,8491
6142,8492
6145,7445
6146,8493
6146,8494
6147,6029
6147,81
6148,8495
6148,8496
6148,8497
6152,8498
6153,6299
6155,8499
6156,4142
6157,4285
6158,8500
6160,8501
6161,8502
6162,8503
6162,8504
6163,8505
6163,8506
6163,8507
6163,8508
6163,8509
6163,3111
6164,8510
6165,8511
6165,8512
6165,8513
6166,8514
6167,8515
6168,8516
6168,8517
6169,7038
6170,8518
6171,8519
6171,4492
6172,8520
6173,6171
6174,7541
6174,8521
6176,8522
6177,8523
6180,8524
6180,8525
6180,1389
6181,8526
6182,8527
6183,8528
6184,6384
6185,8529
6187,1359
6188,8530
6188,5020
6188,8531
6188,8532
6189,8533
6189,8534
6189,8535
6190,8536
6190,8537
6190,8538
6191,8539
6192,8540
6194,8541
6195,8542
6195,3288
6195,4471
6196,8543
6196,8544
6197,8545
6198,8546
6198,1491
6198,8547
6199,8548
6199,8549
6199,8550
6200,8551
6200,8552
6200,8553
6201,8554
6201,8555
6201,8556
6203,8557
6204,8558
6204,8559
6209,8560
6209,8561
6209,8562
6210,5694
6211,7618
6213,8563
6214,8564
6214,8565
6215,8566
6216,2451
6217,8567
6218,8568
6218,5413
6219,8569
6219,8570
6220,8571
6220,7236
6221,8572
6222,8573
6223,8574
6223,8575
6227,4041
6228,6496
6231,8576
6233,8577
6234,6267
6234,8578
6234,8579
6235,8580
6236,8581
6237,8582
6240,8583
6241,8584
6243,8585
6244,8586
6244,8587
6245,8588
6245,8589
6246,8590
6246,8591
6247,1779
6247,8592
6247,8593
6248,8594
6249,8595
6250,8596
6250,8597
6251,2857
6252,8598
6252,8599
6254,8600
6255,8601
6255,8602
6256,6069
6257,8603
6258,8604
6258,8605
6260,8606
6260,8607
6261,8608
6262,8609
6263,8610
6263,8611
6263,8612
6263,8613
6264,8614
6264,8615
6265,8616
6266,8617
6266,3930
6267,8618
6268,8619
6268,8620
6268,8621
6268,8622
6269,8623
6270,8624
6271,1123
6271,3614
6272,8625
6272,8626
6273,8627
6274,8628
6275,8629
6276,8630
